gene01	gene02	gene03	gene04	gene05	gene06	gene07	gene08	gene09	gene10	gene11	gene12	gene13	gene14	gene15
1618	1545	2	406	753	3	203	46483	2	18457652	135	638349	0	2575722	4
1637	1615	0	381	759	2	195	46605	2	18462938	117	638880	1	2576539	2
1637	1602	2	422	764	0	209	46347	1	18447372	133	638848	2	2577593	3
1629	1565	1	410	765	2	186	46465	3	18448742	124	639959	3	2577631	5
1566	1603	1	357	755	6	205	46552	3	18458402	108	639432	2	2580111	3
1682	1635	0	418	770	0	203	46258	1	18456383	113	638386	2	2576292	1
1655	1624	0	391	742	6	197	46582	3	18453529	139	640315	1	2576851	3
1685	1698	0	399	802	3	181	46663	3	18460691	103	638650	0	2576176	5
1657	1595	0	399	729	6	198	46057	3	18456139	121	639527	0	2578822	3
1715	1643	0	408	788	2	198	46888	1	18453839	140	639949	0	2575749	7
1582	1631	2	398	776	1	184	46346	2	18457932	126	638100	2	2575571	5
1644	1527	3	412	771	1	185	46528	3	18450913	111	639603	0	2576586	3
1674	1591	1	381	806	0	221	46585	2	18454700	134	638273	0	2577693	6
1671	1618	2	368	787	3	203	46584	1	18445147	111	640344	0	2577563	0
1698	1653	1	391	811	3	212	46191	2	18454803	115	639475	3	2576644	4
1692	1611	1	413	805	1	212	46702	3	18455464	117	639506	3	2575681	3
1626	1516	1	386	781	6	173	46603	2	18455581	115	639191	2	2577580	7
1580	1616	0	426	772	3	188	46626	2	18456353	120	640118	1	2576057	4
1645	1608	1	409	746	7	184	46516	4	18457801	114	637977	1	2576617	3
1683	1680	0	360	800	3	205	46521	4	18454925	106	638560	0	2576461	2
1597	1560	1	384	780	9	187	46675	6	18453528	120	638726	1	2578927	6
1623	1534	1	409	743	3	194	47050	4	18457972	126	639090	0	2576084	3
1709	1639	0	421	778	4	190	46450	3	18456815	126	640497	1	2577595	5
1632	1619	1	387	777	0	198	46648	0	18450864	114	640435	3	2579366	4
1740	1655	2	368	730	2	206	46624	3	18454807	105	639254	3	2577629	5
1619	1605	0	354	778	6	190	46191	6	18446118	99	640226	0	2577797	5
1671	1565	0	411	788	2	203	46540	5	18448545	115	639910	1	2580000	3
1607	1616	1	405	838	3	197	46529	5	18462978	105	639078	0	2578512	4
1628	1666	1	413	751	4	207	46623	4	18446180	103	638795	1	2573277	2
1701	1632	3	387	763	5	202	46931	1	18460462	108	638394	0	2577466	2
1603	1568	0	385	785	1	192	46671	4	18452630	122	638825	2	2578734	2
1678	1634	0	400	769	3	181	46459	2	18454411	134	638940	0	2578849	1
1684	1601	0	409	752	0	190	46990	0	18451409	123	639796	4	2577504	5
1628	1594	2	404	800	2	184	46587	4	18452443	130	638383	1	2577133	5
1664	1583	1	394	725	2	207	46606	1	18447985	103	640252	0	2578936	2
1683	1660	0	408	818	4	188	46251	2	18452758	125	638513	0	2577014	3
1651	1578	2	412	804	1	189	46113	1	18452136	107	638354	0	2581041	4
1704	1559	1	371	706	1	177	46810	3	18452739	107	640441	0	2574795	2
1677	1680	2	387	789	1	221	46668	4	18458844	114	640231	1	2575059	5
1647	1659	1	405	733	1	199	46785	4	18460461	111	639921	0	2581558	5
1722	1616	1	370	781	1	199	46527	3	18462207	111	638055	0	2577038	1
1693	1590	1	413	805	4	202	46335	1	18454108	105	638653	0	2577008	3
1704	1598	1	414	758	1	199	46857	1	18448369	110	639355	2	2577105	8
1645	1618	0	378	751	3	212	46856	6	18448989	110	640479	0	2579525	2
1616	1644	1	415	818	4	215	46483	5	18449797	117	637271	2	2574908	3
1677	1587	1	368	797	2	184	46738	5	18454871	116	638977	2	2576686	1
1651	1611	1	380	816	6	206	46365	2	18461760	122	639209	0	2576258	1
1612	1676	1	389	790	0	188	46667	0	18465971	100	638689	2	2577893	3
1692	1616	1	407	845	5	213	46737	4	18451233	120	640299	1	2576703	2
1627	1682	0	400	797	4	195	47096	4	18457107	127	639060	1	2580220	3
1686	1632	3	375	805	1	202	46395	4	18454158	113	638579	3	2581369	2
1662	1633	0	381	798	2	217	46877	3	18458177	138	638482	1	2579228	3
1694	1573	1	397	782	3	204	46583	2	18454507	112	640019	2	2577250	4
1713	1660	2	398	749	5	205	46654	3	18463169	110	638429	0	2577274	1
1652	1618	0	387	785	2	226	46631	4	18456465	112	637983	1	2578078	4
1724	1584	0	404	794	1	189	46666	1	18455643	118	638840	0	2575705	3
1648	1572	2	407	791	0	205	46248	3	18447243	105	640694	2	2575918	2
1640	1578	2	376	747	6	200	46737	2	18457466	126	640283	0	2577397	3
1624	1582	1	405	757	2	232	46815	2	18454776	115	638555	0	2576078	2
1668	1593	0	398	787	1	207	46465	2	18449316	122	639324	1	2579683	2
1683	1676	0	369	761	7	189	46539	1	18458839	127	639334	0	2578237	5
1710	1594	2	396	810	4	200	46544	5	18456346	118	639943	1	2578931	3
1678	1632	2	410	778	4	200	46744	1	18447985	112	640195	2	2578884	4
1610	1635	1	387	758	1	205	46536	2	18461211	116	639736	3	2578608	2
1693	1529	1	424	721	6	220	46569	1	18452238	135	638808	2	2576381	3
1664	1596	1	369	778	1	232	46705	4	18459602	117	639120	1	2580243	2
1664	1582	0	429	745	5	197	46094	0	18454651	123	639216	2	2578996	3
1652	1574	1	385	787	0	186	46533	2	18459544	107	641178	1	2575740	4
1679	1590	1	402	816	0	167	46806	5	18457770	112	638487	1	2576885	6
1735	1591	1	405	781	4	224	46347	3	18453109	125	638774	2	2576727	4
1673	1581	0	385	778	2	189	46717	3	18457049	116	638674	0	2578583	3
1676	1701	1	386	785	4	212	46981	5	18458962	127	637578	2	2578049	4
1700	1616	1	456	794	4	188	46621	4	18457074	119	639094	1	2576566	4
1609	1576	0	399	779	8	217	46588	3	18450263	124	638560	0	2578253	5
1650	1655	0	431	795	2	200	46737	2	18454332	102	639544	1	2576934	4
1616	1628	4	405	779	6	182	46813	3	18464039	120	639810	1	2578160	1
1670	1595	0	384	796	1	190	46713	4	18452858	104	640130	0	2578978	4
1662	1591	3	402	746	6	214	46466	2	18456892	114	638386	0	2577408	4
1655	1595	2	420	803	4	203	46542	3	18457143	127	638561	0	2577613	6
1586	1594	3	377	766	2	178	46106	0	18457186	117	639321	1	2576850	6
1626	1571	1	392	818	9	185	46141	1	18461445	124	639116	3	2579280	3
1679	1595	2	355	721	4	202	46661	1	18455033	113	637501	0	2577979	3
1627	1631	0	413	789	4	205	46174	6	18456063	100	639211	2	2577097	6
1652	1668	0	403	751	3	195	46179	3	18452628	117	639366	0	2577949	1
1660	1627	3	408	768	0	192	46606	1	18459533	124	639815	1	2575369	6
1662	1645	0	408	821	1	209	46654	6	18450506	117	639048	1	2577109	1
1706	1577	2	390	752	3	212	46528	1	18461212	100	639935	1	2577584	4
1718	1621	0	404	793	4	192	46554	7	18453042	113	638658	0	2580327	3
1664	1574	0	382	789	5	201	46403	1	18450907	109	638581	2	2575896	6
1643	1603	0	405	823	8	190	46717	2	18451091	118	639072	0	2578637	3
1704	1682	2	409	759	5	209	47018	6	18456996	132	637692	1	2576491	3
1684	1580	1	403	764	3	190	46733	3	18458392	131	639872	2	2578125	3
1698	1685	2	367	820	3	196	46878	3	18458726	115	639397	1	2574895	7
1680	1665	3	398	771	2	205	46710	7	18456486	129	637829	2	2580025	4
1664	1597	0	382	814	4	200	46614	4	18455140	119	638548	1	2579064	3
1625	1598	1	389	765	4	199	46588	2	18456412	117	639455	0	2578252	5
1632	1651	0	405	814	1	201	46220	3	18456977	124	637980	3	2578449	3
1632	1598	1	411	797	2	210	46123	2	18457529	115	639068	0	2576696	3
1618	1541	1	398	778	7	208	46524	2	18458696	119	640557	1	2576880	8
1666	1618	5	404	768	2	226	46613	1	18456986	111	639279	4	2579296	3
1658	1651	0	400	778	2	196	46651	4	18453046	110	638834	0	2578430	3
1644	1650	2	384	769	1	187	46518	3	18454339	116	640928	2	2580670	1
1699	1695	1	405	749	3	205	46626	5	18453594	88	639950	1	2575676	2
1710	1651	1	392	729	2	197	46380	4	18453186	119	638937	1	2577927	4
1686	1549	0	411	754	0	189	46282	9	18456750	112	638646	1	2576498	3
1662	1622	0	388	744	1	200	46365	4	18456463	127	639231	1	2579825	4
1735	1620	1	394	780	1	208	46585	0	18462195	93	638102	1	2579034	4
1600	1588	2	401	753	4	200	46520	4	18451806	113	638672	2	2576859	2
1660	1590	3	393	756	0	193	46521	3	18457428	120	639675	2	2578946	4
1634	1577	0	407	748	0	206	46371	2	18459845	123	638732	1	2579623	2
1755	1597	1	424	761	1	206	46661	2	18457258	115	638078	1	2580255	1
1656	1648	1	392	778	5	177	46637	2	18453339	114	638530	1	2576808	5
1630	1609	1	396	796	0	201	46192	3	18456321	121	639528	1	2578204	5
1640	1561	0	367	773	1	174	46533	1	18456362	105	638721	1	2576240	7
1662	1563	0	408	781	2	200	47188	3	18449282	113	639024	0	2576483	2
1646	1640	0	370	752	4	207	46557	3	18455831	92	639353	0	2578005	8
1635	1622	1	365	766	4	218	46717	2	18457318	111	640109	2	2578879	2
1621	1563	1	371	808	4	215	46555	4	18462269	110	638864	0	2578244	3
1629	1616	1	404	775	3	179	46135	3	18448553	118	640334	0	2578790	2
1723	1681	0	419	807	4	191	46576	1	18456375	124	639125	1	2578201	2
1665	1667	1	393	746	3	177	46758	2	18448361	127	639006	1	2577847	5
1739	1619	0	415	755	2	199	46688	4	18449602	133	640253	1	2577590	2
1632	1538	2	353	792	3	209	47056	1	18452509	110	638213	1	2577349	3
1642	1622	2	393	804	8	193	46394	4	18449211	118	639516	1	2577050	3
1665	1593	1	378	791	2	181	46489	2	18452300	131	637826	3	2576779	1
1661	1579	1	384	758	1	206	46578	3	18460010	132	637900	3	2581006	3
1717	1661	0	404	743	2	174	46797	5	18453195	106	639839	0	2576810	5
1665	1618	0	414	822	0	186	46767	2	18458883	119	639326	0	2574803	5
1622	1673	1	412	772	4	203	46810	2	18451541	117	640562	3	2577694	4
1686	1549	1	347	766	2	222	46597	7	18457180	127	639513	1	2578768	2
1645	1646	0	412	745	3	205	46583	4	18456570	118	640103	0	2579485	1
1747	1689	0	377	728	1	218	46653	0	18450571	120	638774	2	2577906	1
1642	1576	0	407	778	5	194	46514	1	18461108	137	638561	2	2576344	3
1590	1672	0	383	755	4	181	46652	3	18464994	113	639005	3	2580368	6
1691	1690	0	411	724	6	197	46641	6	18460890	105	639868	1	2579605	8
1641	1536	1	361	763	0	180	46570	3	18457183	122	638223	2	2574834	2
1632	1642	0	400	757	1	196	46794	6	18456987	116	639961	1	2577855	3
1661	1574	1	404	803	1	205	46982	1	18457850	113	639348	1	2576952	2
1587	1599	0	376	745	6	200	46553	3	18451952	128	638633	2	2575855	3
1659	1670	1	416	765	4	207	46425	0	18449377	117	640182	1	2576438	2
1636	1591	1	405	784	3	206	46902	6	18459329	104	639798	3	2578709	3
1610	1612	0	353	795	3	208	46627	6	18458584	116	639394	1	2578077	3
1698	1633	0	378	797	1	198	46661	1	18455240	113	638297	2	2578255	6
1603	1632	1	398	781	3	196	46234	4	18451932	115	638401	0	2579436	5
1573	1645	4	356	744	4	186	46467	4	18450754	109	638197	2	2575224	4
1596	1620	1	437	741	3	180	46473	4	18458849	132	639970	1	2577808	5
1564	1617	2	366	797	0	200	46923	4	18459893	99	638774	1	2579423	1
1607	1611	0	359	781	3	198	46920	2	18458317	106	639178	1	2577152	5
1648	1702	2	397	820	1	187	46966	2	18463649	108	639056	1	2579605	3
1691	1596	1	378	806	2	222	46896	4	18455129	115	639307	2	2577036	5
1699	1657	2	403	768	3	206	46543	1	18459057	114	640541	2	2578200	6
1597	1584	1	382	743	2	208	46775	3	18456700	125	639832	0	2578796	5
1713	1537	2	369	763	3	186	46779	3	18450902	119	640422	3	2576618	4
1609	1637	0	403	770	1	197	46434	6	18452504	108	638023	0	2579056	4
1764	1625	4	381	765	4	187	46801	5	18459711	121	639399	2	2577368	5
1658	1609	3	403	822	3	217	46681	1	18454202	94	637985	1	2577373	3
1637	1640	1	406	780	0	186	46375	3	18459792	116	637921	1	2577301	6
1657	1596	0	397	818	2	221	46897	4	18455267	115	638989	0	2576618	7
1717	1632	1	407	736	3	198	46649	5	18450342	95	639812	1	2577396	5
1626	1655	0	401	747	3	195	46187	3	18451440	122	638674	5	2577870	4
1618	1625	0	416	783	4	205	46634	4	18454224	103	639224	1	2580053	5
1750	1603	0	367	848	3	212	46609	3	18456074	101	638178	3	2579663	3
1608	1604	0	411	794	3	204	46452	1	18455182	122	637228	0	2580971	3
1670	1596	0	386	768	2	194	46643	4	18449068	112	639982	2	2578912	3
1596	1667	0	396	803	2	204	47238	0	18459402	125	640404	2	2574661	2
1626	1614	1	368	763	4	200	46684	2	18452023	135	638611	2	2576781	5
1682	1643	1	374	791	3	175	46516	5	18458068	87	637925	0	2579977	2
1598	1584	1	417	798	2	200	46214	3	18457834	150	640115	4	2576981	2
1618	1603	0	392	758	3	199	46726	2	18463296	118	638320	0	2576920	2
1617	1599	0	392	759	5	176	46489	4	18456066	104	638685	1	2578378	6
1726	1599	0	381	766	1	194	46700	4	18448296	142	639234	0	2578913	2
1637	1630	0	380	765	3	217	46747	2	18455082	96	639956	0	2576578	4
1758	1678	0	384	751	5	205	46497	4	18450009	115	641046	2	2574717	1
1666	1595	1	375	762	4	196	47323	6	18453124	119	639416	0	2575333	5
1742	1624	2	405	782	3	212	46692	1	18456045	121	639542	0	2576166	4
1684	1627	0	411	767	2	183	46422	0	18448227	132	638573	0	2579170	7
1630	1623	0	419	729	4	189	46710	5	18456507	124	640090	0	2578410	0
1680	1585	2	376	721	6	183	46809	4	18459591	118	638989	2	2576373	3
1704	1645	0	419	765	1	189	46597	1	18460608	137	639200	1	2574149	3
1643	1606	0	398	800	3	213	46623	3	18459147	113	638375	1	2579427	4
1667	1632	1	379	824	6	202	46525	0	18454592	125	640141	1	2577871	5
1704	1650	3	356	804	2	197	46994	1	18450159	129	639015	1	2578588	4
1672	1643	0	378	808	4	182	46246	4	18457637	145	639062	2	2578140	3
1653	1661	1	378	765	2	210	46505	2	18451985	120	640580	1	2575813	2
1570	1631	6	369	772	2	196	46921	4	18457629	129	638432	2	2578364	4
1558	1670	1	392	754	4	212	46731	3	18456439	125	639500	0	2578341	1
1644	1590	0	380	775	5	200	46740	4	18457908	101	640921	0	2577956	4
1655	1525	0	395	818	1	203	46468	2	18456047	127	639519	1	2576929	3
1674	1582	0	368	772	1	173	46627	3	18448865	120	639398	1	2578536	4
1660	1596	0	370	800	1	209	46544	4	18459496	104	637835	1	2577514	3
1628	1665	1	370	734	4	194	46719	3	18445112	126	638633	1	2574977	4
1738	1648	0	405	812	3	164	46708	5	18455754	120	638632	0	2576389	4
1724	1616	2	396	784	5	184	46673	5	18455903	111	638792	1	2577197	1
1650	1648	0	420	752	2	198	46610	3	18453078	108	638998	1	2578777	4
1639	1651	1	382	754	2	205	46617	3	18452259	130	638317	2	2576213	3
1595	1669	0	381	783	1	196	46509	2	18452839	111	640406	0	2576467	3
1701	1645	3	363	785	3	195	46449	5	18459202	112	638045	1	2578676	6
1629	1655	1	400	797	2	193	46294	3	18451815	121	639671	1	2577560	7
1680	1597	2	387	785	4	190	46712	6	18453348	122	637939	0	2578555	3
1653	1549	0	439	750	2	209	46384	4	18451909	136	637725	1	2579871	2
1664	1684	1	408	815	3	208	46802	4	18458599	102	637908	0	2575804	2
1688	1658	1	386	760	3	202	46109	1	18460847	119	639144	2	2578256	4
1701	1619	0	401	772	5	196	46658	3	18451479	106	639892	1	2575552	6
1659	1598	1	410	790	2	198	46501	2	18452170	131	638045	0	2577492	3
1681	1596	0	379	719	4	211	46380	4	18457492	122	638881	1	2576301	2
1609	1580	1	390	749	3	198	46542	5	18456869	125	639727	3	2580920	3
1666	1559	1	399	745	5	196	46677	1	18449839	111	639301	0	2579977	2
1657	1585	3	412	815	2	223	46366	4	18460497	110	638474	0	2580019	4
1602	1641	1	403	788	2	228	46455	3	18457863	113	639310	1	2576966	2
1643	1591	0	399	772	2	198	46377	1	18453598	130	639206	0	2578108	6
1657	1556	0	390	789	1	201	46387	4	18457124	123	638796	0	2580350	4
1632	1572	0	397	752	2	192	46654	1	18456574	125	638350	0	2577721	3
1598	1601	1	394	765	2	207	46241	3	18455339	109	639041	2	2577751	2
1569	1582	0	401	747	0	184	46756	3	18451005	93	639057	1	2574425	2
1625	1623	1	417	817	1	205	46637	4	18454850	88	639578	0	2578037	3
1641	1549	1	382	770	2	186	46474	1	18453419	124	638455	1	2575657	5
1644	1704	1	414	759	1	176	46584	3	18448973	111	639959	1	2577714	1
1608	1569	0	363	809	3	180	46630	3	18447906	95	640338	0	2577714	3
1645	1597	1	390	755	1	209	46668	5	18454692	96	639187	1	2578048	5
1717	1555	2	401	829	2	185	46216	3	18453372	118	639779	2	2575766	3
1708	1599	1	370	771	5	193	46519	7	18460089	128	639775	0	2575297	4
1599	1580	0	383	736	4	203	46659	4	18453231	113	640447	0	2576092	2
1621	1620	0	406	784	3	180	46607	4	18456116	128	637857	2	2579953	3
1621	1661	1	416	769	4	207	46315	4	18458445	109	639233	0	2579651	2
1733	1636	0	403	765	3	214	46425	4	18454381	115	639041	2	2578888	4
1633	1614	3	409	786	5	214	46493	3	18453426	127	640153	2	2580104	3
1702	1668	2	376	780	0	176	46650	3	18457013	103	640549	0	2576984	2
1605	1611	0	410	768	3	209	46304	5	18455063	112	640035	1	2577438	6
1665	1673	0	383	768	8	197	46429	7	18458543	123	638312	1	2578405	7
1673	1643	0	400	800	3	191	46475	2	18446039	114	639084	1	2577275	2
1687	1623	0	380	774	3	211	46897	4	18449826	118	640309	2	2579258	4
1708	1650	0	417	798	1	176	46559	7	18446235	124	640661	0	2575262	4
1715	1508	0	432	795	1	208	46563	3	18455661	111	638563	1	2575814	5
1603	1579	3	413	805	2	199	46688	4	18449507	110	637747	1	2577189	3
1667	1642	2	367	779	7	197	46782	3	18459837	127	638730	0	2579368	7
1688	1591	0	412	756	3	194	46696	5	18454580	123	638959	1	2577208	2
1756	1644	2	398	799	7	199	46720	5	18455703	117	637901	1	2580090	3
1678	1624	1	380	773	1	198	46551	2	18458887	125	638660	0	2576068	2
1681	1652	0	427	789	3	179	46700	7	18461293	147	639980	2	2575943	2
1601	1650	0	371	720	2	196	46704	3	18453110	135	638204	1	2579595	1
1706	1638	4	395	745	4	202	46816	3	18454993	99	637233	1	2576929	5
1724	1611	1	361	811	5	204	46389	1	18448985	108	640123	1	2575891	6
1686	1588	0	362	802	4	186	46620	4	18456037	113	639333	0	2578565	1
1651	1563	0	427	800	3	209	46504	2	18456003	98	639091	1	2580098	4
1692	1636	3	364	817	1	196	46543	4	18459213	115	638841	1	2578402	0
1624	1572	0	406	823	3	219	46769	0	18447499	117	639443	2	2577406	3
1650	1572	1	374	761	2	188	46928	0	18448995	99	638610	1	2577346	3
1638	1714	1	412	779	1	195	46961	1	18456580	102	637206	2	2576964	2
1730	1665	1	371	821	2	206	46826	2	18449119	121	639205	3	2579651	3
1715	1658	1	383	777	3	188	46819	3	18447307	129	638793	0	2574816	6
1585	1586	0	403	799	4	206	46130	2	18456944	111	638817	0	2575555	4
1615	1581	1	374	805	4	183	47101	4	18453220	133	637789	1	2576212	4
1651	1658	2	369	758	1	187	46543	3	18458020	107	640192	2	2580487	9
1653	1600	0	413	825	0	198	46398	3	18455946	100	638940	1	2575514	3
1686	1632	1	396	796	1	192	46966	1	18452455	125	640417	2	2575617	5
1711	1741	0	409	785	2	214	46619	5	18463343	126	638395	1	2573726	2
1749	1631	1	366	823	2	197	46799	1	18455374	108	638786	1	2576803	7
1668	1555	1	394	764	4	215	46970	1	18459964	117	639592	2	2574548	1
1649	1737	0	392	796	5	187	46802	1	18459321	108	639256	0	2579371	5
1653	1656	0	389	818	1	211	46516	3	18460156	103	639384	1	2577563	3
1654	1645	1	418	829	6	187	46497	2	18460772	105	639797	2	2578143	11
1625	1625	0	385	753	5	191	46334	1	18451819	120	638181	0	2579812	5
1720	1562	0	387	775	3	214	46684	3	18454755	118	638873	1	2580617	4
1641	1662	2	391	753	2	193	46670	3	18447564	133	640469	0	2576723	6
1681	1649	1	390	820	4	219	46534	4	18463994	107	639434	1	2576648	3
1613	1593	1	414	774	1	211	46494	3	18452249	113	638725	0	2578789	0
1666	1577	0	403	746	3	199	46861	4	18453600	131	638752	0	2577580	4
1661	1672	2	411	791	1	222	46312	3	18448674	119	639559	2	2576360	5
1666	1666	2	371	799	1	184	46664	3	18449310	128	638863	0	2575607	4
1666	1622	1	368	729	4	176	46215	4	18452495	122	638712	1	2576039	2
1681	1571	2	401	760	2	215	47074	4	18456592	120	637399	0	2577555	3
1625	1551	1	360	794	7	204	46765	0	18456150	124	638274	0	2578434	1
1652	1574	0	418	778	2	186	46238	3	18454765	109	638337	1	2580341	5
1658	1605	1	411	793	2	207	46705	4	18464036	127	637636	0	2578537	2
1714	1553	1	401	771	3	199	46679	2	18458232	116	639833	0	2577588	2
1628	1532	4	409	778	1	188	46335	0	18455960	121	638741	2	2575508	3
1714	1589	1	386	805	2	191	46752	5	18450954	129	638095	2	2578161	3
1753	1617	1	432	767	4	183	46616	4	18453650	111	639006	1	2578203	4
1603	1608	1	393	759	1	192	46516	3	18456299	125	639561	0	2579982	4
1703	1588	2	369	765	5	202	46595	3	18446795	111	640775	1	2577283	3
1618	1603	0	402	759	1	187	46830	3	18458956	126	637132	0	2578054	5
1700	1564	1	430	723	6	229	46354	3	18450861	94	640164	1	2578259	0
1598	1641	1	392	775	3	176	46319	3	18455457	115	639586	1	2577318	3
1605	1657	2	407	775	1	205	46958	4	18452989	101	639045	1	2574395	6
1627	1633	1	364	791	2	187	46865	4	18456055	116	638831	1	2578541	2
1582	1624	0	410	805	3	196	46730	5	18453085	100	641218	2	2578545	6
1654	1557	0	392	726	1	223	46214	4	18446340	132	639253	1	2577810	2
1644	1533	0	410	798	3	182	46605	6	18454821	101	639177	3	2578137	3
1548	1614	2	391	725	4	193	46633	4	18448272	128	639214	0	2577076	1
1645	1544	1	393	767	4	170	46151	5	18456965	137	639637	0	2577206	2
1591	1567	0	367	798	1	210	46467	3	18457148	112	640822	3	2574763	6
1680	1568	2	446	797	2	199	46718	4	18449909	125	638714	1	2575025	6
1681	1618	4	404	703	4	222	46561	4	18457731	118	639512	2	2576317	4
1604	1634	0	420	769	2	204	46653	3	18452186	119	638644	0	2575173	1
1647	1655	2	394	807	1	191	46456	7	18455092	138	637368	0	2577516	3
1716	1654	1	386	795	1	220	46677	2	18455109	115	640452	4	2578866	7
1625	1537	1	376	774	1	205	46399	6	18450681	117	640067	3	2578303	6
1637	1593	1	426	758	3	202	46625	2	18453035	113	639397	6	2575582	2
1673	1600	0	367	791	1	190	46754	5	18455785	132	639196	1	2580165	3
1642	1568	1	408	837	4	218	46881	3	18453536	132	638873	2	2574139	6
1682	1629	0	388	756	0	188	46660	4	18453586	121	640164	0	2578476	3
1609	1652	0	382	726	2	212	46614	5	18452688	100	639618	0	2577218	2
1705	1670	2	386	742	5	189	46707	6	18452153	114	639704	2	2578069	5
1575	1596	2	387	789	4	204	46386	2	18451091	114	637561	2	2578095	4
1700	1587	0	391	741	3	187	46675	2	18461576	120	637657	0	2576562	2
1646	1657	0	392	800	2	183	46513	4	18457918	99	640052	1	2575963	4
1714	1654	1	385	820	1	195	46566	5	18453059	112	638050	1	2577681	4
1623	1632	1	386	818	2	191	46637	5	18458400	123	638741	1	2576451	4
1633	1651	2	421	775	0	208	46886	5	18450341	114	639673	0	2576533	5
1642	1660	1	392	746	3	208	46353	2	18459346	149	639843	0	2578353	2
1639	1589	2	376	776	1	186	46236	4	18456755	107	639517	2	2576690	2
1659	1684	0	393	772	2	189	46566	4	18459931	115	638817	0	2577889	1
1620	1564	0	412	814	4	202	46666	5	18461934	106	639669	5	2577352	3
1651	1534	4	406	751	0	217	46428	5	18448611	134	638348	1	2577847	3
1657	1661	0	378	806	4	206	46447	3	18453852	95	639348	1	2577768	5
1707	1530	1	427	793	5	216	46386	5	18445962	118	639129	1	2580109	3
